time,ISEQ All Share,volume
29/05/2001 02:00,6288.449999,0
30/05/2001 02:00,6259.1,0
31/05/2001 02:00,6267.399999,0
01/06/2001 02:00,6330.85,0
05/06/2001 02:00,6427.63,0
06/06/2001 02:00,6408.779999,0
07/06/2001 02:00,6373.479999,0
08/06/2001 02:00,6357.529999,0
11/06/2001 02:00,6302.699999,0
12/06/2001 02:00,6234.329999,0
13/06/2001 02:00,6255.38,0
14/06/2001 02:00,6257.3,0
15/06/2001 02:00,6339.949999,0
18/06/2001 02:00,6373.13,0
19/06/2001 02:00,6403.439999,0
20/06/2001 02:00,6439.8,0
21/06/2001 02:00,6447.22,0
22/06/2001 02:00,6457.689999,0
25/06/2001 02:00,6395.97,0
26/06/2001 02:00,6292,0
27/06/2001 02:00,6323.42,0
28/06/2001 02:00,6352.239999,0
29/06/2001 02:00,6435.149999,0
02/07/2001 02:00,6428.04,0
03/07/2001 02:00,6440.619999,0
04/07/2001 02:00,6389.42,0
05/07/2001 02:00,6357.729999,0
06/07/2001 02:00,6276.35,0
09/07/2001 02:00,6342.869999,0
10/07/2001 02:00,6386.909999,0
11/07/2001 02:00,6304.51,0
12/07/2001 02:00,6371.619999,0
13/07/2001 02:00,6388.21,0
16/07/2001 02:00,6395.84,0
17/07/2001 02:00,6350.77,0
18/07/2001 02:00,6377.699999,0
19/07/2001 02:00,6427.479999,0
20/07/2001 02:00,6338.029999,0
23/07/2001 02:00,6410.239999,0
24/07/2001 02:00,6300.699999,0
25/07/2001 02:00,6120.55,0
26/07/2001 02:00,6083.47,0
27/07/2001 02:00,6135.22,0
30/07/2001 02:00,6079.529999,0
31/07/2001 02:00,6060.64,0
01/08/2001 02:00,6082.01,0
02/08/2001 02:00,6089.359999,0
03/08/2001 02:00,6075.3,0
06/08/2001 02:00,6019.56,0
07/08/2001 02:00,6040.56,0
08/08/2001 02:00,6014.47,0
09/08/2001 02:00,5877.029999,0
10/08/2001 02:00,5828.31,0
13/08/2001 02:00,5880.239999,0
14/08/2001 02:00,5931.409999,0
15/08/2001 02:00,5871.93,0
16/08/2001 02:00,5876.22,0
17/08/2001 02:00,5851.64,0
20/08/2001 02:00,5857.35,0
21/08/2001 02:00,5912.75,0
22/08/2001 02:00,5846.819999,0
23/08/2001 02:00,5885.189999,0
24/08/2001 02:00,5913.59,0
27/08/2001 02:00,5901,0
28/08/2001 02:00,5909.409999,0
29/08/2001 02:00,5878.85,0
30/08/2001 02:00,5769.579999,0
31/08/2001 02:00,5757.76,0
03/09/2001 02:00,5756.84,0
04/09/2001 02:00,5751.71,0
05/09/2001 02:00,5774.899999,0
06/09/2001 02:00,5785.479999,0
07/09/2001 02:00,5678.79,0
10/09/2001 02:00,5576.67,0
11/09/2001 02:00,5445.609999,0
12/09/2001 02:00,5311.449999,0
13/09/2001 02:00,5385.54,0
14/09/2001 02:00,5289.859999,0
17/09/2001 02:00,5182.21,0
18/09/2001 02:00,5158,0
19/09/2001 02:00,4953.6,0
20/09/2001 02:00,4772.899999,0
21/09/2001 02:00,4650.35,0
24/09/2001 02:00,4762.05,0
25/09/2001 02:00,4729.39,0
26/09/2001 02:00,4808.68,0
27/09/2001 02:00,4887.35,0
28/09/2001 02:00,5002.77,0
01/10/2001 02:00,4932.17,0
02/10/2001 02:00,4934.699999,0
03/10/2001 02:00,4924.76,0
04/10/2001 02:00,5064.52,0
05/10/2001 02:00,5131.229999,0
08/10/2001 02:00,5045.029999,0
09/10/2001 02:00,5013.189999,0
10/10/2001 02:00,5092.43,0
11/10/2001 02:00,5189,0
12/10/2001 02:00,5225.92,0
15/10/2001 02:00,5216.75,0
16/10/2001 02:00,5348.3,0
17/10/2001 02:00,5344.489999,0
18/10/2001 02:00,5319.079999,0
19/10/2001 02:00,5236,0
22/10/2001 02:00,5249.52,0
23/10/2001 02:00,5357.75,0
24/10/2001 02:00,5349.63,0
25/10/2001 02:00,5298.979999,0
26/10/2001 02:00,5325.52,0
29/10/2001 01:00,5271.979999,0
30/10/2001 01:00,5178.319999,0
31/10/2001 01:00,5221.159999,0
01/11/2001 01:00,5162.229999,0
02/11/2001 01:00,5167,0
05/11/2001 01:00,5238.84,0
06/11/2001 01:00,5285,0
07/11/2001 01:00,5194.6,0
08/11/2001 01:00,5187.71,0
09/11/2001 01:00,5183.21,0
12/11/2001 01:00,5138.779999,0
13/11/2001 01:00,5181.859999,0
14/11/2001 01:00,5153.699999,0
15/11/2001 01:00,5249.699999,0
16/11/2001 01:00,5261.55,0
19/11/2001 01:00,5307.09,0
20/11/2001 01:00,5408.329999,0
21/11/2001 01:00,5424.79,0
22/11/2001 01:00,5429.239999,0
23/11/2001 01:00,5458.05,0
26/11/2001 01:00,5511.069999,0
27/11/2001 01:00,5475.159999,0
28/11/2001 01:00,5423.56,0
29/11/2001 01:00,5406.46,0
30/11/2001 01:00,5463.77,0
03/12/2001 01:00,5459.3,0
04/12/2001 01:00,5496.3,0
05/12/2001 01:00,5597.55,0
06/12/2001 01:00,5628.21,0
07/12/2001 01:00,5624.329999,0
10/12/2001 01:00,5620.529999,0
11/12/2001 01:00,5573.14,0
12/12/2001 01:00,5475.319999,0
13/12/2001 01:00,5445.069999,0
14/12/2001 01:00,5323.109999,0
17/12/2001 01:00,5436.71,0
18/12/2001 01:00,5460.899999,0
19/12/2001 01:00,5433.619999,0
20/12/2001 01:00,5490.79,0
21/12/2001 01:00,5623.39,0
27/12/2001 01:00,5627.409999,0
28/12/2001 01:00,5673.229999,0
31/12/2001 01:00,5707,0
02/01/2002 01:00,5648.479999,0
03/01/2002 01:00,5623.619999,0
04/01/2002 01:00,5638.229999,0
07/01/2002 01:00,5665.18,0
08/01/2002 01:00,5632.859999,0
09/01/2002 01:00,5596.67,0
10/01/2002 01:00,5525.13,0
11/01/2002 01:00,5566.22,0
14/01/2002 01:00,5550.71,0
15/01/2002 01:00,5596.079999,0
16/01/2002 01:00,5620.25,0
17/01/2002 01:00,5662.05,0
18/01/2002 01:00,5532.35,0
21/01/2002 01:00,5488.779999,0
22/01/2002 01:00,5512.29,0
23/01/2002 01:00,5515.029999,0
24/01/2002 01:00,5568.449999,0
25/01/2002 01:00,5537.399999,0
28/01/2002 01:00,5521.899999,0
29/01/2002 01:00,5473.409999,0
30/01/2002 01:00,5225.75,0
31/01/2002 01:00,5292.369999,0
01/02/2002 01:00,5380.149999,0
04/02/2002 01:00,5071.6,0
05/02/2002 01:00,4899.329999,0
06/02/2002 01:00,4775.479999,0
07/02/2002 01:00,4724.51,0
08/02/2002 01:00,4758.819999,0
11/02/2002 01:00,4740.93,0
12/02/2002 01:00,4812.88,0
13/02/2002 01:00,4865.63,0
14/02/2002 01:00,4879.869999,0
15/02/2002 01:00,4873.579999,0
18/02/2002 01:00,4833.859999,0
19/02/2002 01:00,4811.649999,0
20/02/2002 01:00,4793.77,0
21/02/2002 01:00,4828.739999,0
22/02/2002 01:00,4813.42,0
25/02/2002 01:00,4880.04,0
26/02/2002 01:00,4947.46,0
27/02/2002 01:00,4956.17,0
28/02/2002 01:00,4959.609999,0
01/03/2002 01:00,4961.88,0
04/03/2002 01:00,5045.02,0
05/03/2002 01:00,5046.05,0
06/03/2002 01:00,4991.079999,0
07/03/2002 01:00,4985.659999,0
08/03/2002 01:00,4995.64,0
11/03/2002 01:00,5027.779999,0
12/03/2002 01:00,5047.319999,0
13/03/2002 01:00,5074.569999,0
14/03/2002 01:00,5060.26,0
15/03/2002 01:00,5076.59,0
18/03/2002 01:00,5109.59,0
19/03/2002 01:00,5151.21,0
20/03/2002 01:00,5134.26,0
21/03/2002 01:00,5134.42,0
22/03/2002 01:00,5192.92,0
25/03/2002 01:00,5211.319999,0
26/03/2002 01:00,5147.27,0
27/03/2002 01:00,5162.52,0
28/03/2002 01:00,5186.569999,0
02/04/2002 02:00,5251.14,0
03/04/2002 02:00,5212.51,0
04/04/2002 02:00,5168.689999,0
05/04/2002 02:00,5163.02,0
08/04/2002 02:00,5121.39,0
09/04/2002 02:00,5077.96,0
10/04/2002 02:00,5082.619999,0
11/04/2002 02:00,5071.8,0
12/04/2002 02:00,5076.369999,0
15/04/2002 02:00,5109.6,0
16/04/2002 02:00,5084.979999,0
17/04/2002 02:00,5090.52,0
18/04/2002 02:00,5058.31,0
19/04/2002 02:00,5098.449999,0
22/04/2002 02:00,5147.47,0
23/04/2002 02:00,5137.239999,0
24/04/2002 02:00,5142.729999,0
25/04/2002 02:00,5111.59,0
26/04/2002 02:00,5134,0
29/04/2002 02:00,5147.989999,0
30/04/2002 02:00,5146.72,0
01/05/2002 02:00,5133.67,0
02/05/2002 02:00,5178.119999,0
03/05/2002 02:00,5217.79,0
07/05/2002 02:00,5160.67,0
08/05/2002 02:00,5199.949999,0
09/05/2002 02:00,5240.29,0
10/05/2002 02:00,5243.84,0
13/05/2002 02:00,5265.869999,0
14/05/2002 02:00,5281.479999,0
15/05/2002 02:00,5300.949999,0
16/05/2002 02:00,5251.569999,0
17/05/2002 02:00,5260.55,0
20/05/2002 02:00,5273.529999,0
21/05/2002 02:00,5237.489999,0
22/05/2002 02:00,5226.979999,0
23/05/2002 02:00,5245.899999,0
24/05/2002 02:00,5210.64,0
27/05/2002 02:00,5249.279999,0
28/05/2002 02:00,5224.949999,0
29/05/2002 02:00,5249.229999,0
30/05/2002 02:00,5221.609999,0
31/05/2002 02:00,5237.939999,0
04/06/2002 02:00,5207.14,0
05/06/2002 02:00,5213.409999,0
06/06/2002 02:00,5219.279999,0
07/06/2002 02:00,5146.229999,0
10/06/2002 02:00,5172.119999,0
11/06/2002 02:00,5178.909999,0
12/06/2002 02:00,5101.479999,0
13/06/2002 02:00,5082.89,0
14/06/2002 02:00,4960.63,0
17/06/2002 02:00,4969.46,0
18/06/2002 02:00,4964.35,0
19/06/2002 02:00,4922.689999,0
20/06/2002 02:00,4835.6,0
21/06/2002 02:00,4847.93,0
24/06/2002 02:00,4818.55,0
25/06/2002 02:00,4848.06,0
26/06/2002 02:00,4697.319999,0
27/06/2002 02:00,4681.529999,0
28/06/2002 02:00,4743.449999,0
01/07/2002 02:00,4690,0
02/07/2002 02:00,4597.319999,0
03/07/2002 02:00,4406.81,0
04/07/2002 02:00,4439.22,0
05/07/2002 02:00,4515.06,0
08/07/2002 02:00,4486.939999,0
09/07/2002 02:00,4529.39,0
10/07/2002 02:00,4458.859999,0
11/07/2002 02:00,4336.909999,0
12/07/2002 02:00,4427.859999,0
15/07/2002 02:00,4343.329999,0
16/07/2002 02:00,4313.449999,0
17/07/2002 02:00,4375.729999,0
18/07/2002 02:00,4391.35,0
19/07/2002 02:00,4348.6,0
22/07/2002 02:00,4208.909999,0
23/07/2002 02:00,4105.029999,0
24/07/2002 02:00,3953.48,0
25/07/2002 02:00,4042.51,0
26/07/2002 02:00,4081.099999,0
29/07/2002 02:00,4134.449999,0
30/07/2002 02:00,4113.439999,0
31/07/2002 02:00,4243.39,0
01/08/2002 02:00,4204.979999,0
02/08/2002 02:00,4231.779999,0
05/08/2002 02:00,4186.79,0
06/08/2002 02:00,4241.3,0
07/08/2002 02:00,4257.92,0
08/08/2002 02:00,4278.72,0
09/08/2002 02:00,4293.81,0
12/08/2002 02:00,4303.42,0
13/08/2002 02:00,4404.81,0
14/08/2002 02:00,4431.31,0
15/08/2002 02:00,4511.569999,0
16/08/2002 02:00,4501.38,0
19/08/2002 02:00,4488.08,0
20/08/2002 02:00,4447.14,0
21/08/2002 02:00,4472.86,0
22/08/2002 02:00,4499.36,0
23/08/2002 02:00,4469.88,0
26/08/2002 02:00,4486.14,0
27/08/2002 02:00,4478.72,0
28/08/2002 02:00,4423.4,0
29/08/2002 02:00,4367.66,0
30/08/2002 02:00,4400.98,0
02/09/2002 02:00,4359.71,0
03/09/2002 02:00,4214.67,0
04/09/2002 02:00,4188.3,0
05/09/2002 02:00,4150.61,0
06/09/2002 02:00,4189.75,0
09/09/2002 02:00,4224.36,0
10/09/2002 02:00,4288.19,0
11/09/2002 02:00,4355.68,0
12/09/2002 02:00,4269.36,0
13/09/2002 02:00,4205.08,0
16/09/2002 02:00,4221.85,0
17/09/2002 02:00,4289.83,0
18/09/2002 02:00,4156.68,0
19/09/2002 02:00,4101.19,0
20/09/2002 02:00,4105.42,0
23/09/2002 02:00,4010,0
24/09/2002 02:00,3923.97,0
25/09/2002 02:00,3916.1,0
26/09/2002 02:00,4014.32,0
27/09/2002 02:00,3995.25,0
30/09/2002 02:00,3838.52,0
01/10/2002 02:00,3863.1,0
02/10/2002 02:00,3926.35,0
03/10/2002 02:00,3875.96,0
04/10/2002 02:00,3842.9,0
07/10/2002 02:00,3748.66,0
08/10/2002 02:00,3733.88,0
09/10/2002 02:00,3620.04,0
10/10/2002 02:00,3644.03,0
11/10/2002 02:00,3822.26,0
14/10/2002 02:00,3806.31,0
15/10/2002 02:00,3942.81,0
16/10/2002 02:00,3903.44,0
17/10/2002 02:00,3980.48,0
18/10/2002 02:00,4041.42,0
21/10/2002 02:00,4055.92,0
22/10/2002 02:00,4078.88,0
23/10/2002 02:00,4055.34,0
24/10/2002 02:00,4128.03,0
25/10/2002 02:00,4095.49,0
28/10/2002 01:00,4142.78,0
29/10/2002 01:00,4076.74,0
30/10/2002 01:00,4080.11,0
31/10/2002 01:00,4219.27,0
01/11/2002 01:00,4246.77,0
04/11/2002 01:00,4417.01,0
05/11/2002 01:00,4342.02,0
06/11/2002 01:00,4295.3,0
07/11/2002 01:00,4277.59,0
08/11/2002 01:00,4243.52,0
11/11/2002 01:00,4246.65,0
12/11/2002 01:00,4310.71,0
13/11/2002 01:00,4304.83,0
14/11/2002 01:00,4281.15,0
15/11/2002 01:00,4302.43,0
18/11/2002 01:00,4346.55,0
19/11/2002 01:00,4332.86,0
20/11/2002 01:00,4291.39,0
21/11/2002 01:00,4346.1,0
22/11/2002 01:00,4307.67,0
25/11/2002 01:00,4336.69,0
26/11/2002 01:00,4312.46,0
27/11/2002 01:00,4341.37,0
28/11/2002 01:00,4376.4,0
29/11/2002 01:00,4419.56,0
02/12/2002 01:00,4431.61,0
03/12/2002 01:00,4351.84,0
04/12/2002 01:00,4339.17,0
05/12/2002 01:00,4260.09,0
06/12/2002 01:00,4226.29,0
09/12/2002 01:00,4166.64,0
10/12/2002 01:00,4179.92,0
11/12/2002 01:00,4238.17,0
12/12/2002 01:00,4141.74,0
13/12/2002 01:00,4037.34,0
16/12/2002 01:00,4059.65,0
17/12/2002 01:00,4042.8,0
18/12/2002 01:00,3983.14,0
19/12/2002 01:00,4003.53,0
20/12/2002 01:00,4029.31,0
23/12/2002 01:00,4019.39,0
27/12/2002 01:00,4006.12,0
30/12/2002 01:00,4017.66,0
31/12/2002 01:00,3995.03,0
02/01/2003 01:00,4109.43,0
03/01/2003 01:00,4165.96,0
06/01/2003 01:00,4188.96,0
07/01/2003 01:00,4183.22,0
08/01/2003 01:00,4157.87,0
09/01/2003 01:00,4162.7,0
10/01/2003 01:00,4195.42,0
13/01/2003 01:00,4167.44,0
14/01/2003 01:00,4159.48,0
15/01/2003 01:00,4092.64,0
16/01/2003 01:00,4082.14,0
17/01/2003 01:00,4037.45,0
20/01/2003 01:00,4053.85,0
21/01/2003 01:00,4052.08,0
22/01/2003 01:00,4024.6,0
23/01/2003 01:00,3985.95,0
24/01/2003 01:00,3964.93,0
27/01/2003 01:00,3862.94,0
28/01/2003 01:00,3848.09,0
29/01/2003 01:00,3813.13,0
30/01/2003 01:00,3952.03,0
31/01/2003 01:00,3970.56,0
03/02/2003 01:00,4059.05,0
04/02/2003 01:00,3933.18,0
05/02/2003 01:00,3910.11,0
06/02/2003 01:00,3860,0
07/02/2003 01:00,3820.87,0
10/02/2003 01:00,3838.54,0
11/02/2003 01:00,3879.54,0
12/02/2003 01:00,3845.8,0
13/02/2003 01:00,3870.22,0
14/02/2003 01:00,3886.33,0
17/02/2003 01:00,3910.03,0
18/02/2003 01:00,3948.14,0
19/02/2003 01:00,3923.95,0
20/02/2003 01:00,3954.59,0
21/02/2003 01:00,3931.7,0
24/02/2003 01:00,3893.8,0
25/02/2003 01:00,3789.79,0
26/02/2003 01:00,3751.18,0
27/02/2003 01:00,3732.62,0
28/02/2003 01:00,3789.98,0
03/03/2003 01:00,3798.29,0
04/03/2003 01:00,3813.93,0
05/03/2003 01:00,3780.94,0
06/03/2003 01:00,3797.37,0
07/03/2003 01:00,3815.2,0
10/03/2003 01:00,3829.17,0
11/03/2003 01:00,3788.93,0
12/03/2003 01:00,3749.66,0
13/03/2003 01:00,3830.36,0
14/03/2003 01:00,3891.8,0
17/03/2003 01:00,3896.55,0
18/03/2003 01:00,3952.61,0
19/03/2003 01:00,3978.32,0
20/03/2003 01:00,3972.48,0
21/03/2003 01:00,4078.36,0
24/03/2003 01:00,4034.49,0
25/03/2003 01:00,3993.38,0
26/03/2003 01:00,4050.24,0
27/03/2003 01:00,4021.87,0
28/03/2003 01:00,3977.89,0
31/03/2003 02:00,3928.72,0
01/04/2003 02:00,3959.73,0
02/04/2003 02:00,3957.75,0
03/04/2003 02:00,3983.19,0
04/04/2003 02:00,4009.1,0
07/04/2003 02:00,4056.04,0
08/04/2003 02:00,4040.02,0
09/04/2003 02:00,4061.68,0
10/04/2003 02:00,4022.5,0
11/04/2003 02:00,4044.6,0
14/04/2003 02:00,4065.57,0
15/04/2003 02:00,4116.4,0
16/04/2003 02:00,4170.63,0
17/04/2003 02:00,4155.15,0
22/04/2003 02:00,4150.74,0
23/04/2003 02:00,4220.12,0
24/04/2003 02:00,4200.38,0
25/04/2003 02:00,4167.52,0
28/04/2003 02:00,4198.72,0
29/04/2003 02:00,4217.61,0
30/04/2003 02:00,4204.64,0
01/05/2003 02:00,4186.99,0
02/05/2003 02:00,4255.26,0
06/05/2003 02:00,4337.62,0
07/05/2003 02:00,4332.53,0
08/05/2003 02:00,4294.11,0
09/05/2003 02:00,4282.4,0
12/05/2003 02:00,4294.82,0
13/05/2003 02:00,4274.27,0
14/05/2003 02:00,4253.14,0
15/05/2003 02:00,4298.72,0
16/05/2003 02:00,4318.26,0
19/05/2003 02:00,4220.39,0
20/05/2003 02:00,4223.3,0
21/05/2003 02:00,4211.94,0
22/05/2003 02:00,4264.71,0
23/05/2003 02:00,4264,0
26/05/2003 02:00,4266.19,0
27/05/2003 02:00,4244.73,0
28/05/2003 02:00,4237.76,0
29/05/2003 02:00,4214.17,0
30/05/2003 02:00,4214.89,0
03/06/2003 02:00,4324.74,0
04/06/2003 02:00,4344.1,0
05/06/2003 02:00,4366.03,0
06/06/2003 02:00,4371.06,0
09/06/2003 02:00,4340.35,0
10/06/2003 02:00,4275.82,0
11/06/2003 02:00,4247.95,0
12/06/2003 02:00,4291.77,0
13/06/2003 02:00,4299.96,0
16/06/2003 02:00,4333.6,0
17/06/2003 02:00,4415.32,0
18/06/2003 02:00,4379.29,0
19/06/2003 02:00,4327.44,0
20/06/2003 02:00,4350.44,0
23/06/2003 02:00,4317.33,0
24/06/2003 02:00,4326.87,0
25/06/2003 02:00,4352.93,0
26/06/2003 02:00,4264.96,0
27/06/2003 02:00,4257.11,0
30/06/2003 02:00,4279.83,0
01/07/2003 02:00,4265,0
02/07/2003 02:00,4280.46,0
03/07/2003 02:00,4270.24,0
04/07/2003 02:00,4280.16,0
07/07/2003 02:00,4327.59,0
08/07/2003 02:00,4307.11,0
09/07/2003 02:00,4301.38,0
10/07/2003 02:00,4350.38,0
11/07/2003 02:00,4383.64,0
14/07/2003 02:00,4427.97,0
15/07/2003 02:00,4442.87,0
16/07/2003 02:00,4401.44,0
17/07/2003 02:00,4435,0
18/07/2003 02:00,4450.38,0
21/07/2003 02:00,4413.75,0
22/07/2003 02:00,4414.28,0
23/07/2003 02:00,4387.45,0
24/07/2003 02:00,4356.27,0
25/07/2003 02:00,4334.33,0
28/07/2003 02:00,4360.47,0
29/07/2003 02:00,4340.51,0
30/07/2003 02:00,4388.58,0
31/07/2003 02:00,4412.87,0
01/08/2003 02:00,4425.2,0
04/08/2003 02:00,4408.25,0
05/08/2003 02:00,4371.29,0
06/08/2003 02:00,4329.58,0
07/08/2003 02:00,4382.01,0
08/08/2003 02:00,4362.82,0
11/08/2003 02:00,4383.02,0
12/08/2003 02:00,4384.85,0
13/08/2003 02:00,4399.4,0
14/08/2003 02:00,4416.35,0
15/08/2003 02:00,4419.06,0
18/08/2003 02:00,4435.91,0
19/08/2003 02:00,4488.95,0
20/08/2003 02:00,4481.05,0
21/08/2003 02:00,4519.66,0
22/08/2003 02:00,4524.77,0
25/08/2003 02:00,4552.71,0
26/08/2003 02:00,4511.09,0
27/08/2003 02:00,4542.09,0
28/08/2003 02:00,4548.59,0
29/08/2003 02:00,4595.82,0
01/09/2003 02:00,4613.65,0
02/09/2003 02:00,4573.72,0
03/09/2003 02:00,4610.26,0
04/09/2003 02:00,4590.11,0
05/09/2003 02:00,4629.2,0
08/09/2003 02:00,4659.29,0
09/09/2003 02:00,4636.33,0
10/09/2003 02:00,4589.66,0
11/09/2003 02:00,4565.81,0
12/09/2003 02:00,4566.71,0
15/09/2003 02:00,4594.67,0
16/09/2003 02:00,4642.17,0
17/09/2003 02:00,4735.14,0
18/09/2003 02:00,4735.29,0
19/09/2003 02:00,4681.06,0
22/09/2003 02:00,4695.36,0
23/09/2003 02:00,4646.03,0
24/09/2003 02:00,4632.73,0
25/09/2003 02:00,4567.22,0
26/09/2003 02:00,4563.32,0
29/09/2003 02:00,4525.66,0
30/09/2003 02:00,4487.38,0
01/10/2003 02:00,4499.02,0
02/10/2003 02:00,4499.59,0
03/10/2003 02:00,4530.05,0
06/10/2003 02:00,4556.52,0
07/10/2003 02:00,4561.2,0
08/10/2003 02:00,4572.13,0
09/10/2003 02:00,4636.67,0
10/10/2003 02:00,4632.42,0
13/10/2003 02:00,4661.79,0
14/10/2003 02:00,4689.49,0
15/10/2003 02:00,4732.96,0
16/10/2003 02:00,4704.67,0
17/10/2003 02:00,4707.88,0
20/10/2003 02:00,4698.5,0
21/10/2003 02:00,4716.87,0
22/10/2003 02:00,4694.27,0
23/10/2003 02:00,4654.51,0
24/10/2003 02:00,4655.4,0
27/10/2003 01:00,4665.12,0
28/10/2003 01:00,4703.75,0
29/10/2003 01:00,4755.66,0
30/10/2003 01:00,4774.24,0
31/10/2003 01:00,4764.99,0
03/11/2003 01:00,4770.65,0
04/11/2003 01:00,4759.21,0
05/11/2003 01:00,4720.64,0
06/11/2003 01:00,4727.77,0
07/11/2003 01:00,4771.4,0
10/11/2003 01:00,4756.37,0
11/11/2003 01:00,4764.41,0
12/11/2003 01:00,4753.22,0
13/11/2003 01:00,4757.65,0
14/11/2003 01:00,4763.48,0
17/11/2003 01:00,4695.62,0
18/11/2003 01:00,4679.13,0
19/11/2003 01:00,4657.82,0
20/11/2003 01:00,4623.29,0
21/11/2003 01:00,4620.16,0
24/11/2003 01:00,4637.14,0
25/11/2003 01:00,4677.22,0
26/11/2003 01:00,4697.83,0
27/11/2003 01:00,4720.38,0
28/11/2003 01:00,4716.01,0
01/12/2003 01:00,4771.580078,0
02/12/2003 01:00,4773.92,0
03/12/2003 01:00,4769.95,0
04/12/2003 01:00,4777.65,0
05/12/2003 01:00,4758.89,0
08/12/2003 01:00,4784,0
09/12/2003 01:00,4801.37,0
10/12/2003 01:00,4748.84,0
11/12/2003 01:00,4753.06,0
12/12/2003 01:00,4769.49,0
15/12/2003 01:00,4802.98,0
16/12/2003 01:00,4764.2,0
17/12/2003 01:00,4789.42,0
18/12/2003 01:00,4824.67,0
19/12/2003 01:00,4851.98,0
22/12/2003 01:00,4850.7,0
23/12/2003 01:00,4867.99,0
29/12/2003 01:00,4895.69,0
30/12/2003 01:00,4918.92,0
31/12/2003 01:00,4920.73,0
02/01/2004 01:00,4972.66,0
05/01/2004 01:00,4997.74,0
06/01/2004 01:00,4993.32,0
07/01/2004 01:00,5016.45,0
08/01/2004 01:00,5075.16,0
09/01/2004 01:00,5089.96,0
12/01/2004 01:00,5134.36,0
13/01/2004 01:00,5143.95,0
14/01/2004 01:00,5251.35,0
15/01/2004 01:00,5278.69,0
16/01/2004 01:00,5278.04,0
19/01/2004 01:00,5297.09,0
20/01/2004 01:00,5273.61,0
21/01/2004 01:00,5281.43,0
22/01/2004 01:00,5323.88,0
23/01/2004 01:00,5300.82,0
26/01/2004 01:00,5284.31,0
27/01/2004 01:00,5256.65,0
28/01/2004 01:00,5106.07,0
29/01/2004 01:00,5129.7,0
30/01/2004 01:00,5103.48,0
02/02/2004 01:00,5066.25,0
03/02/2004 01:00,5074.57,0
04/02/2004 01:00,5088.06,0
05/02/2004 01:00,5081.14,0
06/02/2004 01:00,5100.45,0
09/02/2004 01:00,5159.98,0
10/02/2004 01:00,5112.29,0
11/02/2004 01:00,5088.78,0
12/02/2004 01:00,5053.3,0
13/02/2004 01:00,5041.24,0
16/02/2004 01:00,5043.8,0
17/02/2004 01:00,5046.91,0
18/02/2004 01:00,5123.18,0
19/02/2004 01:00,5191.65,0
20/02/2004 01:00,5125.99,0
23/02/2004 01:00,5187.34,0
24/02/2004 01:00,5060.58,0
25/02/2004 01:00,5071.19,0
26/02/2004 01:00,5070.45,0
27/02/2004 01:00,5092.02,0
01/03/2004 01:00,5171.44,0
02/03/2004 01:00,5219.89,0
03/03/2004 01:00,5211.49,0
04/03/2004 01:00,5216.86,0
05/03/2004 01:00,5208.51,0
08/03/2004 01:00,5229.25,0
09/03/2004 01:00,5228.34,0
10/03/2004 01:00,5179.62,0
11/03/2004 01:00,5101.91,0
12/03/2004 01:00,5093.28,0
15/03/2004 01:00,5067.08,0
16/03/2004 01:00,5056.6,0
17/03/2004 01:00,5108.48,0
18/03/2004 01:00,5126.19,0
19/03/2004 01:00,5150.12,0
22/03/2004 01:00,5073.350098,0
23/03/2004 01:00,5117.13,0
24/03/2004 01:00,5099.7,0
25/03/2004 01:00,5189.35,0
26/03/2004 01:00,5181.33,0
29/03/2004 02:00,5174.7,0
30/03/2004 02:00,5173.87,0
31/03/2004 02:00,5177.18,0
01/04/2004 02:00,5218.81,0
02/04/2004 02:00,5327.47,0
05/04/2004 02:00,5342.14,0
06/04/2004 02:00,5383.5,0
07/04/2004 02:00,5401.27,0
08/04/2004 02:00,5370.32,0
13/04/2004 02:00,5404.83,0
14/04/2004 02:00,5375.06,0
15/04/2004 02:00,5352.07,0
16/04/2004 02:00,5329.06,0
19/04/2004 02:00,5357.48,0
20/04/2004 02:00,5407.12,0
21/04/2004 02:00,5376.59,0
22/04/2004 02:00,5436.8,0
23/04/2004 02:00,5506.9,0
26/04/2004 02:00,5498.36,0
27/04/2004 02:00,5491.04,0
28/04/2004 02:00,5430.24,0
29/04/2004 02:00,5417.27,0
30/04/2004 02:00,5321.85,0
04/05/2004 02:00,5303.97,0
05/05/2004 02:00,5245.95,0
06/05/2004 02:00,5223.32,0
07/05/2004 02:00,5263.99,0
10/05/2004 02:00,5106.37,0
11/05/2004 02:00,5189.81,0
12/05/2004 02:00,5123.27,0
13/05/2004 02:00,5194.25,0
14/05/2004 02:00,5161.77,0
17/05/2004 02:00,5132.51,0
18/05/2004 02:00,5179.58,0
19/05/2004 02:00,5232.42,0
20/05/2004 02:00,5167.49,0
21/05/2004 02:00,5181.77,0
24/05/2004 02:00,5180.87,0
25/05/2004 02:00,5155.89,0
26/05/2004 02:00,5220.25,0
27/05/2004 02:00,5227.86,0
28/05/2004 02:00,5192.64,0
31/05/2004 02:00,5225.55,0
01/06/2004 02:00,5222.38,0
02/06/2004 02:00,5241.15,0
03/06/2004 02:00,5273.32,0
04/06/2004 02:00,5306.19,0
08/06/2004 02:00,5326.32,0
09/06/2004 02:00,5314.01,0
10/06/2004 02:00,5315.29,0
11/06/2004 02:00,5328.8,0
14/06/2004 02:00,5280.26,0
